day,operation,hour,country,operator,operation_id,price
2024-01-09,Store XX,05,China,Facebook,44301,18
2024-01-09,Store CO,03,Germany,Netflix,46026,57
2024-01-09,Store CO,08,France,Facebook,61000,20
2024-01-09,Store XX,06,Italy,Tesla,20231,7
2024-01-09,Store XX,07,Japan,Tesla,10580,53
2024-01-09,Store XX,01,India,Netflix,82545,55
2024-01-09,Store CO,01,Germany,Netflix,27443,24
2024-01-09,Store CO,08,USA,Netflix,91758,43
2024-01-09,Store CO,07,Germany,Tesla,57806,61
2024-01-09,Store XX,01,Brazil,Netflix,72152,2
2024-01-09,Store CO,05,India,Tesla,64948,62
2024-01-09,Store XX,02,Japan,Tesla,98266,59
2024-01-09,Store CO,01,Canada,Facebook,30634,99
2024-01-09,Store CO,05,Japan,Netflix,33896,5
2024-01-09,Store CO,11,China,Facebook,21753,46
2024-01-09,Store XX,06,France,Netflix,17730,58
2024-01-09,Other Operation,03,Germany,Tesla,81611,85
2024-01-09,Store XX,07,Italy,Netflix,46896,98
2024-01-09,Store CO,10,Brazil,Netflix,99790,92
2024-01-09,Store XX,01,Brazil,Netflix,41325,8
2024-01-09,Store CO,07,Italy,Netflix,56336,16
2024-01-09,Other Operation,06,France,Facebook,34625,73
2024-01-09,Store CO,11,Brazil,Netflix,51489,14
2024-01-09,Store XX,01,China,Netflix,76815,8
2024-01-09,Other Operation,06,Japan,Netflix,32132,11
2024-01-09,Store CO,09,China,Tesla,71418,89
2024-01-09,Store CO,10,Canada,Facebook,21495,60
2024-01-09,Store CO,10,Germany,Tesla,93406,64
2024-01-09,Other Operation,03,Germany,Tesla,54422,16
2024-01-09,Other Operation,08,Japan,Facebook,38892,81
2024-01-09,Other Operation,04,India,Facebook,49135,73
2024-01-09,Other Operation,07,France,Tesla,99779,38
2024-01-09,Other Operation,09,India,Facebook,29829,65
2024-01-09,Store XX,05,Canada,Tesla,36747,25
2024-01-09,Store CO,05,USA,Facebook,91450,41
2024-01-09,Store XX,11,India,Tesla,45571,79
2024-01-09,Store XX,07,Germany,Tesla,78032,80
2024-01-09,Store CO,01,China,Facebook,61959,99
2024-01-09,Store XX,04,China,Tesla,73880,63
2024-01-09,Other Operation,07,Italy,Tesla,85829,78
2024-01-09,Other Operation,00,Canada,Facebook,23330,42
2024-01-09,Other Operation,00,Japan,Facebook,18593,47
2024-01-09,Store CO,00,China,Facebook,57758,27
2024-01-09,Store XX,07,Germany,Facebook,74430,25
2024-01-09,Store CO,10,Brazil,Tesla,18644,15
2024-01-09,Store CO,08,Germany,Netflix,13844,80
2024-01-09,Other Operation,09,Brazil,Netflix,31368,76
2024-01-09,Store XX,10,Brazil,Netflix,88427,21
2024-01-09,Store CO,09,India,Netflix,54526,75
2024-01-09,Other Operation,11,Canada,Tesla,41095,15
2024-01-09,Store XX,07,Japan,Netflix,71401,32
2024-01-09,Store CO,08,Italy,Netflix,33363,52
2024-01-09,Store CO,00,Italy,Netflix,19264,24
2024-01-09,Store CO,09,USA,Facebook,12730,11
2024-01-09,Store CO,03,France,Netflix,14643,60
2024-01-09,Other Operation,09,Germany,Netflix,65953,46
2024-01-09,Store CO,04,Italy,Tesla,48013,81
2024-01-09,Other Operation,11,France,Tesla,91161,4
2024-01-09,Store XX,07,China,Netflix,15573,7
2024-01-09,Store CO,05,Germany,Netflix,26263,71
2024-01-09,Other Operation,05,Germany,Netflix,28179,88
2024-01-09,Store XX,04,Brazil,Facebook,83330,83
2024-01-09,Other Operation,01,Brazil,Tesla,79715,12
2024-01-09,Store XX,02,Italy,Netflix,47909,40
2024-01-09,Store CO,05,Germany,Facebook,36339,35
2024-01-09,Other Operation,09,Italy,Netflix,91427,2
2024-01-09,Store CO,05,China,Tesla,52077,51
2024-01-09,Store CO,01,Canada,Facebook,13414,96
2024-01-09,Store XX,00,Italy,Facebook,58598,50
2024-01-09,Store CO,04,Brazil,Tesla,92576,45
2024-01-09,Store XX,10,Japan,Facebook,42038,28
2024-01-09,Store CO,11,Canada,Tesla,53581,9
2024-01-09,Store CO,05,Brazil,Netflix,23072,77
2024-01-09,Store XX,11,USA,Facebook,42852,60
2024-01-09,Store CO,01,India,Netflix,49563,89
2024-01-09,Store XX,04,Japan,Netflix,51020,29
2024-01-09,Other Operation,10,China,Netflix,30148,97
2024-01-09,Store CO,01,USA,Facebook,15143,5
2024-01-09,Store XX,07,Japan,Netflix,60259,23
2024-01-09,Other Operation,04,USA,Facebook,50843,70
2024-01-09,Other Operation,00,Italy,Netflix,90352,86
2024-01-09,Store CO,08,France,Netflix,46983,38
2024-01-09,Store CO,11,Brazil,Netflix,43248,6
2024-01-09,Other Operation,03,USA,Facebook,86913,64
2024-01-09,Store XX,08,China,Tesla,47271,97
2024-01-09,Store CO,07,Brazil,Facebook,52149,26
2024-01-09,Other Operation,02,India,Facebook,63280,2
2024-01-09,Other Operation,08,France,Netflix,62901,31
2024-01-09,Other Operation,11,Germany,Tesla,10546,3
2024-01-09,Other Operation,11,India,Netflix,48666,61
2024-01-09,Store XX,06,Canada,Netflix,65034,92
2024-01-09,Store CO,01,Brazil,Facebook,62556,38
2024-01-09,Other Operation,09,Japan,Facebook,50079,7
2024-01-09,Other Operation,11,France,Netflix,22241,81
2024-01-09,Store CO,10,India,Facebook,41564,71
2024-01-09,Other Operation,03,Canada,Tesla,44959,28
2024-01-09,Other Operation,07,Brazil,Tesla,71213,81
2024-01-09,Store CO,11,USA,Netflix,52717,34
2024-01-09,Store CO,10,Germany,Facebook,10681,90
2024-01-09,Other Operation,08,Germany,Netflix,55272,81
2024-01-09,Store XX,01,Brazil,Netflix,34443,77
2024-01-09,Store CO,06,Canada,Facebook,41761,28
2024-01-09,Store XX,11,Italy,Facebook,28479,11
2024-01-09,Store CO,11,China,Netflix,76395,81
2024-01-09,Other Operation,00,France,Facebook,77792,77
2024-01-09,Store CO,04,Germany,Facebook,85341,79
2024-01-09,Store XX,07,Japan,Tesla,16520,12
2024-01-09,Store CO,03,Brazil,Tesla,33348,13
2024-01-09,Store XX,09,Canada,Facebook,32148,88
2024-01-09,Store XX,08,Brazil,Netflix,24457,49
2024-01-09,Other Operation,05,Germany,Facebook,30984,13
2024-01-09,Store XX,05,Italy,Netflix,12401,19
2024-01-09,Store XX,11,Italy,Facebook,39585,39
2024-01-09,Store CO,10,USA,Netflix,94873,88
2024-01-09,Store CO,07,India,Netflix,79019,60
2024-01-09,Store XX,02,Italy,Netflix,68862,21
2024-01-09,Other Operation,06,Germany,Netflix,31707,22
2024-01-09,Other Operation,05,China,Facebook,36877,57
2024-01-09,Store CO,03,Italy,Netflix,67832,97
2024-01-09,Store XX,11,Germany,Netflix,40624,39
2024-01-09,Other Operation,00,China,Tesla,79827,46
2024-01-09,Store CO,02,USA,Tesla,62924,26
2024-01-09,Other Operation,02,India,Netflix,62405,78
2024-01-09,Store CO,04,France,Tesla,84245,17
2024-01-09,Other Operation,08,France,Tesla,12229,17
2024-01-09,Store XX,02,France,Netflix,94393,68
2024-01-09,Store CO,00,Italy,Tesla,33177,62
2024-01-09,Other Operation,07,Canada,Facebook,83173,7
2024-01-09,Store CO,02,USA,Facebook,20376,75
2024-01-09,Other Operation,01,India,Facebook,30152,62
2024-01-09,Other Operation,04,France,Facebook,92934,47
2024-01-09,Other Operation,06,China,Tesla,98717,96
2024-01-09,Other Operation,08,Japan,Facebook,78658,26
2024-01-09,Store CO,11,China,Tesla,11711,28
2024-01-09,Other Operation,03,France,Netflix,32862,77
2024-01-09,Store XX,02,USA,Facebook,85465,2
2024-01-09,Store XX,05,China,Facebook,55973,57
2024-01-09,Other Operation,04,France,Facebook,31154,3
2024-01-09,Other Operation,07,France,Facebook,24613,31
2024-01-09,Other Operation,03,Brazil,Tesla,38827,95
2024-01-09,Store XX,05,Brazil,Tesla,74383,29
2024-01-09,Store CO,04,USA,Netflix,89675,43
2024-01-09,Store CO,10,India,Netflix,75583,31
2024-01-09,Other Operation,04,France,Netflix,34130,50
2024-01-09,Other Operation,03,France,Facebook,76216,43
2024-01-09,Store XX,10,China,Facebook,62979,92
2024-01-09,Store XX,11,Canada,Tesla,97875,44
2024-01-09,Store XX,00,USA,Facebook,66335,1
2024-01-09,Other Operation,07,USA,Facebook,14974,1
2024-01-09,Other Operation,09,China,Facebook,31391,99
2024-01-09,Store CO,03,Canada,Netflix,11158,60
2024-01-09,Store CO,03,China,Facebook,37562,83
2024-01-09,Other Operation,02,Italy,Tesla,58622,60
2024-01-09,Store XX,00,China,Tesla,29161,49
2024-01-09,Store CO,10,Germany,Netflix,86410,89
2024-01-09,Store XX,10,China,Netflix,41549,65
2024-01-09,Other Operation,11,Japan,Facebook,28590,49
2024-01-09,Other Operation,05,Italy,Tesla,81867,23
2024-01-09,Store CO,09,Brazil,Tesla,19731,94
2024-01-09,Other Operation,01,France,Tesla,13705,20
2024-01-09,Other Operation,06,Germany,Tesla,68144,97
2024-01-09,Other Operation,05,Brazil,Tesla,62863,49
2024-01-09,Store CO,11,Brazil,Netflix,98492,99
2024-01-09,Store CO,08,Italy,Facebook,69427,52
2024-01-09,Store CO,11,France,Tesla,65374,90
2024-01-09,Store CO,07,China,Facebook,24026,49
2024-01-09,Store XX,01,Germany,Netflix,12440,39
2024-01-09,Other Operation,08,France,Netflix,61654,33
2024-01-09,Store XX,11,Italy,Netflix,44670,10
2024-01-09,Other Operation,02,Brazil,Tesla,53609,81
2024-01-09,Other Operation,07,China,Netflix,56480,60
2024-01-09,Store CO,03,Italy,Tesla,64536,38
2024-01-09,Other Operation,05,France,Netflix,49665,86
2024-01-09,Other Operation,02,China,Netflix,15898,51
2024-01-09,Store XX,11,USA,Facebook,65339,39
2024-01-09,Store CO,04,France,Netflix,70029,19
2024-01-09,Store CO,03,Italy,Facebook,60222,82
2024-01-09,Other Operation,06,India,Tesla,73757,6
2024-01-09,Store XX,05,India,Netflix,60862,44
2024-01-09,Other Operation,05,Japan,Facebook,74651,1
2024-01-09,Store XX,07,Germany,Netflix,80833,25
2024-01-09,Other Operation,07,Italy,Facebook,94307,1
2024-01-09,Store CO,02,Canada,Tesla,69160,58
2024-01-09,Other Operation,02,USA,Netflix,92297,38
2024-01-09,Other Operation,06,India,Tesla,86852,7
2024-01-09,Store CO,02,India,Facebook,33796,87
2024-01-09,Store CO,06,India,Tesla,90281,96
2024-01-09,Store XX,03,Brazil,Netflix,43106,28
2024-01-09,Store CO,09,China,Facebook,91547,50
2024-01-09,Store CO,02,USA,Tesla,42225,70
2024-01-09,Other Operation,03,France,Tesla,95649,13
2024-01-09,Store CO,11,USA,Tesla,86225,63
2024-01-09,Other Operation,08,China,Netflix,70888,91
2024-01-09,Store CO,09,France,Facebook,13132,39
2024-01-09,Store CO,05,China,Tesla,98434,19
2024-01-09,Store CO,07,Germany,Facebook,78413,65
2024-01-09,Store CO,01,Canada,Facebook,42003,11
2024-01-09,Store CO,02,India,Tesla,41889,96
2024-01-09,Store XX,01,India,Tesla,25575,85
2024-01-09,Store CO,09,Brazil,Netflix,66391,61
2024-01-09,Other Operation,05,China,Tesla,22899,84
2024-01-09,Store CO,07,France,Facebook,98801,34
2024-01-09,Store XX,05,Brazil,Facebook,13486,28
2024-01-09,Store XX,09,Germany,Facebook,98943,84
2024-01-09,Store XX,00,India,Netflix,94743,25
2024-01-09,Store XX,03,Canada,Netflix,35944,87
2024-01-09,Store CO,05,China,Tesla,97081,38
2024-01-09,Store CO,00,India,Netflix,43403,50
2024-01-09,Other Operation,03,China,Facebook,53424,71
2024-01-09,Store XX,08,Germany,Facebook,42878,1
2024-01-09,Other Operation,06,Canada,Netflix,21585,51
2024-01-09,Store XX,01,China,Tesla,95406,3
2024-01-09,Store CO,00,Japan,Facebook,78548,15
2024-01-09,Other Operation,00,Germany,Facebook,60063,51
2024-01-09,Other Operation,05,Germany,Netflix,30270,34
2024-01-09,Other Operation,02,China,Facebook,52415,61
2024-01-09,Store XX,09,USA,Facebook,79781,70
2024-01-09,Store XX,10,USA,Tesla,57266,28
2024-01-09,Store CO,01,Japan,Netflix,80142,52
2024-01-09,Other Operation,07,Canada,Tesla,59998,67
2024-01-09,Other Operation,10,Japan,Netflix,12314,45
2024-01-09,Store CO,03,Japan,Facebook,11362,68
2024-01-09,Store XX,06,Brazil,Netflix,59306,92
2024-01-09,Other Operation,04,Brazil,Netflix,60227,9
2024-01-09,Store CO,01,Japan,Facebook,97807,4
2024-01-09,Store XX,09,Italy,Facebook,38211,33
2024-01-09,Store XX,02,Germany,Netflix,65763,2
2024-01-09,Store CO,03,USA,Netflix,54764,46
2024-01-09,Store XX,11,India,Netflix,23686,100
2024-01-09,Store CO,11,India,Tesla,58994,49
2024-01-09,Store XX,01,India,Facebook,95785,11
2024-01-09,Store XX,08,China,Tesla,29625,45
2024-01-09,Store CO,06,France,Netflix,77089,58
2024-01-09,Other Operation,04,Japan,Netflix,74357,17
2024-01-09,Other Operation,07,India,Facebook,62946,50
2024-01-09,Other Operation,09,China,Tesla,18558,93
2024-01-09,Other Operation,03,Italy,Facebook,56886,58
2024-01-09,Store CO,01,Canada,Tesla,16136,97
2024-01-09,Store XX,02,China,Facebook,11925,10
2024-01-09,Store CO,09,India,Netflix,74385,44
2024-01-09,Store CO,10,Canada,Tesla,35371,70
2024-01-09,Other Operation,08,Brazil,Netflix,15872,11
2024-01-09,Other Operation,06,France,Facebook,72635,23
2024-01-09,Store XX,07,Brazil,Tesla,44237,85
2024-01-09,Store XX,01,India,Netflix,67694,61
2024-01-09,Store XX,11,Canada,Facebook,62085,46
2024-01-09,Store XX,09,China,Facebook,80197,32
2024-01-09,Other Operation,08,China,Tesla,68228,3
2024-01-09,Other Operation,09,Canada,Netflix,36889,80
2024-01-09,Other Operation,07,Brazil,Netflix,43453,74
2024-01-09,Store CO,06,Italy,Facebook,47250,63
2024-01-09,Store XX,02,France,Netflix,66842,66
2024-01-09,Store CO,06,Japan,Netflix,26695,49
2024-01-09,Store XX,10,Canada,Facebook,68578,5
2024-01-09,Other Operation,09,Brazil,Facebook,26908,21
2024-01-09,Other Operation,01,China,Facebook,89808,53
2024-01-09,Store XX,04,India,Netflix,71822,59
2024-01-09,Other Operation,03,India,Facebook,18260,9
2024-01-09,Other Operation,11,India,Facebook,31622,101
2024-01-09,Store CO,01,Brazil,Facebook,22884,71
2024-01-09,Store XX,11,Canada,Tesla,59976,17
2024-01-09,Other Operation,06,Germany,Tesla,83704,92
2024-01-09,Other Operation,06,Italy,Facebook,11235,52
2024-01-09,Other Operation,09,France,Tesla,54018,18
2024-01-09,Store CO,04,Germany,Tesla,54823,96
2024-01-09,Store CO,08,Japan,Tesla,53880,81
2024-01-09,Store CO,03,Brazil,Netflix,38812,100
2024-01-09,Store CO,07,Italy,Tesla,30192,54
2024-01-09,Store XX,03,Germany,Netflix,52573,3
2024-01-09,Store XX,07,Germany,Netflix,60159,63
2024-01-09,Store XX,06,Japan,Tesla,98653,55
2024-01-09,Store CO,02,India,Tesla,62527,36
2024-01-09,Store XX,02,USA,Facebook,62865,21
2024-01-09,Other Operation,00,India,Tesla,92856,23
2024-01-09,Store XX,03,USA,Netflix,16359,14
2024-01-09,Other Operation,05,USA,Netflix,34188,15
2024-01-09,Store CO,03,USA,Tesla,53670,3
2024-01-09,Store CO,01,Japan,Netflix,48040,86
2024-01-09,Other Operation,04,France,Facebook,57531,41
2024-01-09,Other Operation,05,Japan,Netflix,36826,20
2024-01-09,Store CO,10,Brazil,Facebook,93237,26
2024-01-09,Store XX,08,Italy,Facebook,56790,80
2024-01-09,Store CO,09,Brazil,Facebook,71524,91
2024-01-09,Store XX,00,Brazil,Netflix,50027,92
2024-01-09,Other Operation,04,France,Facebook,82988,1
2024-01-09,Store XX,04,China,Facebook,18431,23
2024-01-09,Other Operation,06,Canada,Netflix,55467,26
2024-01-09,Store XX,11,China,Tesla,95886,36
2024-01-09,Store CO,11,France,Tesla,56987,46
2024-01-09,Other Operation,07,China,Netflix,38945,68
2024-01-09,Store CO,11,Japan,Netflix,49848,50
2024-01-09,Store CO,05,France,Tesla,45557,92
2024-01-09,Store CO,01,India,Tesla,58094,47
2024-01-09,Other Operation,06,USA,Tesla,23710,85
2024-01-09,Store CO,03,Italy,Netflix,47968,30
2024-01-09,Other Operation,07,Canada,Tesla,57109,79
2024-01-09,Other Operation,05,Japan,Tesla,76898,34
2024-01-09,Store CO,07,Japan,Netflix,37744,5
2024-01-09,Other Operation,06,China,Netflix,16161,25
2024-01-09,Store XX,10,Japan,Netflix,36798,96
2024-01-09,Store CO,07,India,Netflix,46895,72
2024-01-09,Store CO,07,India,Tesla,28659,22
2024-01-09,Store XX,02,USA,Netflix,85910,61
2024-01-09,Store XX,05,Canada,Netflix,45434,88
2024-01-09,Other Operation,02,Canada,Facebook,48575,80
2024-01-09,Store XX,10,India,Netflix,57049,30
2024-01-09,Other Operation,09,India,Tesla,16890,31
2024-01-09,Store XX,04,China,Netflix,66011,99
2024-01-09,Store XX,09,USA,Facebook,36760,45
2024-01-09,Store XX,08,India,Tesla,91800,67
2024-01-09,Other Operation,04,France,Netflix,14779,33
2024-01-09,Other Operation,11,Japan,Netflix,43553,65
2024-01-09,Other Operation,03,Brazil,Netflix,90888,91
2024-01-09,Other Operation,05,Brazil,Facebook,55353,3
2024-01-09,Other Operation,07,USA,Tesla,95539,69
2024-01-09,Other Operation,07,France,Tesla,89429,5
2024-01-09,Store XX,01,China,Netflix,36178,2
2024-01-09,Store XX,11,Italy,Facebook,98692,47
2024-01-09,Store CO,11,China,Tesla,76431,16
2024-01-09,Store CO,00,Brazil,Tesla,49002,40
2024-01-09,Other Operation,10,Japan,Tesla,54985,29
2024-01-09,Store CO,02,India,Tesla,91253,72
2024-01-09,Store CO,08,USA,Netflix,83313,23
2024-01-09,Other Operation,04,China,Netflix,29910,32
2024-01-09,Other Operation,08,Brazil,Tesla,66756,89
2024-01-09,Store CO,08,Italy,Tesla,40980,86
2024-01-09,Other Operation,06,Japan,Netflix,48563,101
2024-01-09,Other Operation,05,Germany,Facebook,23318,97
2024-01-09,Other Operation,04,France,Netflix,87566,60
2024-01-09,Store XX,04,India,Tesla,86567,4
2024-01-09,Store XX,09,USA,Tesla,51996,96
2024-01-09,Store XX,03,Italy,Netflix,15095,89
2024-01-09,Store CO,09,USA,Netflix,88748,63
2024-01-09,Store XX,09,China,Netflix,82257,72
2024-01-09,Store CO,03,Brazil,Facebook,90769,18
2024-01-09,Store XX,09,Italy,Tesla,46279,99
2024-01-09,Store XX,05,Canada,Tesla,32941,43
2024-01-09,Store CO,01,Japan,Tesla,52782,24
2024-01-09,Store XX,02,France,Facebook,66999,8
2024-01-09,Store CO,00,India,Facebook,61623,94
2024-01-09,Store XX,11,India,Facebook,33800,96
2024-01-09,Store XX,02,Brazil,Facebook,48868,78
2024-01-09,Store XX,03,France,Facebook,61698,88
2024-01-09,Other Operation,02,Italy,Netflix,19158,69
2024-01-09,Other Operation,04,Italy,Facebook,82503,85
2024-01-09,Store CO,05,Canada,Netflix,41434,56
2024-01-09,Store XX,10,Japan,Tesla,17718,18
2024-01-09,Store XX,02,USA,Facebook,75076,47
2024-01-09,Other Operation,04,China,Netflix,71614,12
2024-01-09,Store CO,06,Brazil,Netflix,14123,78
2024-01-09,Store XX,07,USA,Netflix,36525,14
2024-01-09,Store CO,05,Brazil,Facebook,93380,12
2024-01-09,Store CO,00,Brazil,Netflix,40246,19
2024-01-09,Store CO,01,Brazil,Facebook,90811,23
2024-01-09,Store XX,10,Canada,Tesla,57296,35
2024-01-09,Store XX,02,Italy,Tesla,31843,46
2024-01-09,Other Operation,05,Brazil,Tesla,13490,35
2024-01-09,Other Operation,00,Japan,Facebook,21468,26
2024-01-09,Store CO,10,Canada,Tesla,63078,93
2024-01-09,Store XX,07,China,Tesla,74517,13
2024-01-09,Store XX,00,USA,Netflix,60796,91
2024-01-09,Store CO,00,Germany,Facebook,92429,68
2024-01-09,Store CO,00,China,Tesla,92610,64
2024-01-09,Store XX,08,France,Facebook,30337,23
2024-01-09,Store XX,08,China,Facebook,87268,98
2024-01-09,Other Operation,02,India,Facebook,87672,97
2024-01-09,Other Operation,04,Italy,Netflix,61489,95
2024-01-09,Store CO,00,Italy,Tesla,88807,37
2024-01-09,Other Operation,09,Italy,Facebook,79008,75
2024-01-09,Other Operation,04,Brazil,Netflix,94193,9
2024-01-09,Other Operation,02,USA,Facebook,19603,9
2024-01-09,Store XX,00,USA,Netflix,90867,46
2024-01-09,Store CO,05,Brazil,Netflix,88786,100
2024-01-09,Store CO,09,Germany,Facebook,24625,86
2024-01-09,Store XX,04,India,Facebook,41135,13
2024-01-09,Store CO,06,Germany,Tesla,34566,15
2024-01-09,Store XX,01,Brazil,Netflix,90523,43
2024-01-09,Other Operation,05,France,Tesla,24394,59
2024-01-09,Other Operation,07,Japan,Netflix,21133,80
2024-01-09,Store CO,06,Canada,Tesla,15066,4
2024-01-09,Other Operation,02,Canada,Netflix,32660,68
2024-01-09,Other Operation,01,India,Facebook,40132,54
2024-01-09,Store CO,04,Brazil,Tesla,36631,14
2024-01-09,Store XX,08,Germany,Tesla,34148,86
2024-01-09,Store CO,04,USA,Facebook,50107,35
2024-01-09,Store XX,04,France,Facebook,31317,59
2024-01-09,Store CO,03,Japan,Tesla,54125,84
2024-01-09,Store XX,00,USA,Facebook,35446,33
2024-01-09,Store CO,05,Canada,Tesla,12473,25
2024-01-09,Store CO,03,India,Netflix,86025,92
2024-01-09,Other Operation,08,Germany,Tesla,88809,82
2024-01-09,Store XX,04,India,Tesla,89682,41
2024-01-09,Other Operation,06,Canada,Facebook,20144,29
2024-01-09,Store XX,08,Italy,Netflix,73359,28
2024-01-09,Store XX,09,Japan,Netflix,30044,78
2024-01-09,Store XX,08,Italy,Tesla,95691,37
2024-01-09,Other Operation,08,India,Tesla,82802,73
2024-01-09,Store CO,08,France,Facebook,62304,69
2024-01-09,Store XX,04,China,Facebook,82478,84
2024-01-09,Other Operation,11,Italy,Netflix,11614,86
2024-01-09,Other Operation,11,Germany,Netflix,13967,9
2024-01-09,Store XX,07,India,Netflix,66965,18
2024-01-09,Store CO,04,Brazil,Facebook,55438,56
2024-01-09,Other Operation,07,Canada,Tesla,98151,93
2024-01-09,Store XX,04,Canada,Tesla,15890,15
2024-01-09,Store XX,11,USA,Tesla,51693,96
2024-01-09,Store CO,11,France,Tesla,66002,14
2024-01-09,Store CO,02,France,Tesla,18367,27
2024-01-09,Other Operation,01,Japan,Tesla,80021,88
2024-01-09,Store CO,03,Japan,Facebook,90501,16
2024-01-09,Store CO,03,France,Netflix,65834,55
2024-01-09,Store XX,07,Germany,Netflix,74550,66
2024-01-09,Store CO,05,Italy,Netflix,32576,45
2024-01-09,Other Operation,02,China,Facebook,16425,70
2024-01-09,Store XX,10,Germany,Netflix,21122,44
2024-01-09,Store XX,06,USA,Tesla,74431,89
2024-01-09,Store CO,05,France,Netflix,97284,33
2024-01-09,Other Operation,09,France,Netflix,51930,24
2024-01-09,Store XX,10,China,Netflix,46043,36
2024-01-09,Store XX,00,Canada,Netflix,26036,34
2024-01-09,Store XX,06,Germany,Netflix,64827,84
2024-01-09,Other Operation,10,Canada,Facebook,94291,59
2024-01-09,Other Operation,01,India,Tesla,77637,2
2024-01-09,Store XX,03,France,Netflix,99005,67
2024-01-09,Store CO,03,China,Facebook,43735,101
2024-01-09,Store XX,08,Japan,Netflix,81177,27
2024-01-09,Store XX,03,USA,Facebook,10316,6
2024-01-09,Store CO,00,India,Netflix,83059,85
2024-01-09,Other Operation,08,Canada,Facebook,11453,1
2024-01-09,Store CO,09,USA,Facebook,48015,30
2024-01-09,Store CO,07,Japan,Facebook,44911,91
2024-01-09,Store CO,06,China,Netflix,91758,67
2024-01-09,Other Operation,09,Japan,Facebook,50522,8
2024-01-09,Store CO,09,Japan,Facebook,99171,18
2024-01-09,Other Operation,11,China,Tesla,55788,63
